ID,SCH_ID,조사동의여부,개인정보동의여부,성별,Q1,Q2,Q3,Q4A1,Q4A2,Q4A3,Q4A4,Q4A5,Q5A1,Q5A2,Q5A3,Q5A4,Q5A5,Q5A6,Q5A7,Q6M1,Q6M2,Q6_OTHERS,Q6_1M1,Q6_1M2,Q6_1_OTHERS,Q7A1,Q7A2,Q7A3,Q7A4,Q7A5,Q7A6,Q7A7,Q8A1,Q8A2,Q8A3,Q9,Q10A1,Q10A2,Q10A3,Q10A4,Q10A5,Q10A6,Q10A7,Q10A8,Q10A9,Q10A10,Q10A11,Q10A12,Q10A13,Q10A14,Q10A15,Q10A16,Q10A17,Q10A18,Q10A19,Q10A20,Q11M1,Q11M2,Q11_OTHERS,Q12M1,Q12M2,Q12M3,Q12M4,Q12M5,Q12M6,Q12M7,Q12M8,Q12M9,Q12M10,Q12M11,Q12M12,Q12M13,Q12_1,Q12_1_OTHERS,DM1,DM2,DM3,DM4,DM9,wgt_a,wgt_b
251723.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,,1.0,2.0,,5.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,6.0,7.0,,3.0,9.0,10.0,,,,,,,,,,,4.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251724.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,,1.0,2.0,,5.0,2.0,5.0,2.0,5.0,1.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,,2.0,5.0,8.0,9.0,10.0,,,,,,,,,,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251725.0,2517.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,1.0,2.0,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,6.0,4.0,,13.0,,,,,,,,,,,,,,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251726.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,2.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,7.0,,2.0,,,,,,,,,,,,,3.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251727.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,,1.0,2.0,,3.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,2.0,8.0,,5.0,,,,,,,,,,,,,2.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251728.0,2517.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,,1.0,2.0,,3.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,7.0,8.0,,10.0,,,,,,,,,,,,,3.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251729.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,,1.0,2.0,,4.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,,2.0,3.0,4.0,5.0,9.0,10.0,12.0,,,,,,,,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251730.0,2517.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,,2.0,1.0,,3.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,3.0,8.0,,1.0,2.0,3.0,5.0,9.0,10.0,11.0,,,,,,,2.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251731.0,2517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,,학교,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,6.0,,2.0,,,,,,,,,,,,,3.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251732.0,2517.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,5.0,,1.0,2.0,,2.0,4.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,,4.0,7.0,9.0,10.0,,,,,,,,,,4.0,,1.0,2.0,3.0,2.0,3.0,911.6752729402758,0.7815365201109764
251801.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,,1.0,3.0,,4.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,,3.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,8.0,,1.0,5.0,9.0,10.0,,,,,,,,,,3.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251802.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,5.0,,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,8.0,,2.0,9.0,10.0,,,,,,,,,,,,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251803.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,8.0,7.0,,10.0,,,,,,,,,,,,,3.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251804.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,6.0,,1.0,2.0,,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,,2.0,9.0,10.0,,,,,,,,,,,3.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251805.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,1.0,,5.0,5.0,5.0,5.0,4.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,5.0,7.0,1.0,,2.0,5.0,10.0,,,,,,,,,,,2.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251806.0,2518.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,5.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,9.0,모름/무응답,13.0,,,,,,,,,,,,,,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251807.0,2518.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,,2.0,1.0,,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,6.0,8.0,,2.0,9.0,10.0,12.0,,,,,,,,,,1.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251808.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,,1.0,2.0,,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,8.0,4.0,,2.0,5.0,10.0,,,,,,,,,,,,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251809.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,,2.0,1.0,,3.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,,2.0,5.0,6.0,,,,,,,,,,,1.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251810.0,2518.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,5.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,,1.0,2.0,,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,,5.0,,,,,,,,,,,,,3.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251811.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,,1.0,2.0,,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,8.0,5.0,,2.0,3.0,5.0,9.0,10.0,,,,,,,,,4.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251812.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,6.0,,1.0,2.0,,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,8.0,,9.0,10.0,,,,,,,,,,,,3.0,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251813.0,2518.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,,1.0,3.0,,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,6.0,,4.0,5.0,9.0,10.0,12.0,,,,,,,,,,,2.0,2.0,4.0,2.0,3.0,1320.5546416021696,1.132049656107946
251814.0,2518.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,,1.0,3.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,8.0,,5.0,,,,,,,,,,,,,3.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251815.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,,1.0,2.0,,3.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,6.0,3.0,,2.0,,,,,,,,,,,,,1.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251816.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,8.0,6.0,,9.0,,,,,,,,,,,,,3.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251817.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,8.0,6.0,,8.0,9.0,,,,,,,,,,,,1.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251818.0,2518.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,,2.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,7.0,1.0,,1.0,6.0,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251819.0,2518.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,,1.0,2.0,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,,4.0,7.0,9.0,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251820.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,,1.0,2.0,,5.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,8.0,5.0,,3.0,5.0,9.0,10.0,,,,,,,,,,2.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251822.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,5.0,,3.0,1.0,,5.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,6.0,5.0,,10.0,,,,,,,,,,,,,1.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251823.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,,1.0,2.0,,4.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,8.0,4.0,,6.0,9.0,10.0,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251824.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,6.0,,1.0,2.0,,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,6.0,,10.0,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251825.0,2518.0,1.0,1.0,1.0,,1.0,,4.0,4.0,2.0,,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,5.0,,1.0,,,4.0,4.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,,4.0,5.0,9.0,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251826.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,1.0,,1.0,2.0,,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,6.0,7.0,,9.0,10.0,,,,,,,,,,,,3.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251827.0,2518.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,,1.0,3.0,,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,13.0,,,,,,,,,,,,,,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251828.0,2518.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,6.0,5.0,,9.0,10.0,,,,,,,,,,,,2.0,,1.0,2.0,4.0,2.0,3.0,1062.68442489619,0.9109895947171429
251901.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,5.0,,1.0,2.0,,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,,13.0,,,,,,,,,,,,,,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251902.0,2519.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,6.0,,2.0,5.0,,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,8.0,,2.0,5.0,9.0,10.0,,,,,,,,,,3.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251903.0,2519.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,,1.0,2.0,,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,8.0,2.0,,2.0,5.0,9.0,10.0,,,,,,,,,,1.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251904.0,2519.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,8.0,외부 강사 초청 수업,1.0,5.0,,2.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,6.0,5.0,,10.0,,,,,,,,,,,,,4.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251905.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,,2.0,1.0,,5.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,7.0,8.0,,2.0,5.0,8.0,10.0,,,,,,,,,,2.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251906.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,6.0,5.0,,2.0,1.0,,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,5.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,,5.0,10.0,,,,,,,,,,,,3.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251907.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,6.0,1.0,,1.0,2.0,,5.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,7.0,,5.0,8.0,10.0,,,,,,,,,,,3.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251908.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,,6.0,1.0,뉴스,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,7.0,6.0,,2.0,,,,,,,,,,,,,2.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
251909.0,2519.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,6.0,,1.0,2.0,,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,8.0,,2.0,3.0,4.0,5.0,9.0,10.0,,,,,,,,2.0,,2.0,2.0,5.0,2.0,3.0,944.1940832676648,0.8094133734333779
